AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;FUNDICION;IDH;INGRESO FAMILIAR;MINERIA NO METALICA;MINERIA SUBTERRANEA;POBLACION 18 AÑOS;POBLACION;REFINERIA;TOTAL DE TRANSFERENCIAS
2016;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;9.839341836;91395.23;80.23384438;;0.664042129;1241.539275;;;75.13819778;229895;1;220512.53
2016;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.679185364;51850.87;79.59549442;;0.668983389;1331.311963;1;;71.13414956;87163.5;;148649.33
2016;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.104833619;58342.46;78.09090903;;0.624248955;1171.075783;1;;69.95762647;119862;;153680.95
2016;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.597988623;71066.55;81.02515062;;0.670335204;1286.296591;1;;74.17957838;423489;;616957.18
2016;02-301312;ASIA;  MUNICIPALIDAD DISTRITAL DE ASIA;CAÑETE;LIMA;150502;8.825315736;628749.58;79.59635047;;0.637401473;1228.358902;1;;70.71584403;9552.5;;831527.15
2016;05-301315;CHILCA;  MUNICIPALIDAD DISTRITAL DE CHILCA;CAÑETE;LIMA;150505;9.488920804;859212.4;80.86227622;;0.655269574;1266.117062;1;;68.28201468;18687;;1108321.76
2016;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;7.523637246;334461.66;87.15969261;;0.642552701;1171.246799;;1;79.35893448;1060;;617775.31
2016;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;8.792027929;2916392.92;81.35845481;;0.628577507;1156.68606;;1;69.63068167;100175.5;;4489428.9
2016;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;9.609870178;115614.73;80.07414941;;0.544458594;760.404096;;1;66.7343638;1118.5;;685736.42
2016;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;9.710011173;432616.86;71.25765736;;0.686102167;1716.912227;;1;68.01436033;5729;;2103135.54
2016;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.101398009;281722.47;70.73437368;;0.407785474;585.2836063;1;;48.07054331;3190.5;;608684.21
2016;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;8.684487385;92391.02;70.05561955;;0.564867674;1106.743542;;1;63.63786225;4631;;196073.83
2016;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;11.34284676;538286.38;78.88797089;;0.692948888;1301.73521;1;;78.27139293;60837;;1040961.59
2016;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;8.927135068;283183.61;84.2881375;;0.614489689;1133.872067;1;1;56.11204077;13314.5;;2604155.32
2016;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;8.532096388;349113.43;79.89824722;;0.582976166;1032.96958;;1;61.01388501;654;;662204.8
2016;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.220101391;2105091.61;81.20560169;;0.498236265;665.3590312;1;;69.8961281;2448.5;;2471223.33
2016;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;12.78551577;302743.7;80.25370053;1;0.72092621;1326.623156;;;78.74302487;3975.5;1;355437.09
2016;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;10.14321654;1162863.14;68.66388568;;0.563943827;934.6841578;;1;77.73286391;10494.5;;3071204.19
2016;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.731407476;1125122.81;73.18842618;;0.543347544;836.5615026;;1;79.00529895;7180;;3098914.51
2016;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;11.1988796;637580.15;77.50581614;;0.587166961;817.7541222;;1;80.33382689;29881;;1626608.6
2016;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;8.220582793;574818.21;78.03206214;;0.513704514;748.6507741;1;;62.39445754;90563;;19030145.14
2016;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.524261333;24094.07;79.70728567;;0.476411675;683.807759;1;;61.17165138;2361.5;;560550.65
2016;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.262384724;7931062.11;68.48912931;;0.43377466;644.5386207;1;;54.00212898;43782;;16993001.2
2016;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;7.827879299;1767801.08;70.32030592;;0.505655641;844.1309921;;1;64.38268736;4937.5;;3489192.67
2016;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;5.255993522;217706.7;73.44005157;;0.349749776;382.254312;1;;59.29122349;6236.5;;260094.51
2016;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;6.255881607;1033934.44;68.07297718;;0.397830719;519.3343998;;1;67.46570162;2252.5;;1311889.47
2016;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.620765575;32107.12;73.17370068;;0.4972357;832.0165931;1;;55.18343298;79900;;41003.75
2016;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.072127863;112020.12;75.12604191;;0.452917953;750.2773298;1;;49.5513656;44358.5;;138993.88
2016;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.480777399;373.14;72.42166787;;0.418692402;612.8598395;1;;48.20262397;757;;480.35
2016;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.934530773;;79.93215334;;0.543209301;800.6144181;1;;74.08357877;8526.5;;1332987.92
2017;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;010701;6.6234;;73.56246455;;0.484904356;792.4766734;1;;61.86826843;50841;;2.61
2017;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;020201;8.5965;438344.52;57.43771638;;0.448892145;799.5284317;;1;60.8;2017;;619057.38
2017;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;020508;6.9958;2666194.24;65.7510011;;0.430444726;768.858526;;1;42.51824818;6468;;4237797.69
2017;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;020607;5.3004;339776.44;86.71936452;;0.412531206;446.9817923;1;;67.64705882;1381;;508597.72
2017;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;021007;5.2398;8356582.13;79.06042818;;0.351926769;422.3163584;;1;39.13043478;3307;;12340640.61
2017;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;5.4172;764426.34;85.07486475;;0.49843678;748.444576;1;;71.68141593;1377;;1616554.17
2017;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.0078;9881410.48;82.2922273;;0.650057005;1087.176267;1;;78.58472998;14054;;17406964.27
2017;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.3598;10583956.3;78.50618267;;0.592889059;992.0741519;1;;78.42880524;33346;;19958782.39
2017;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;8.1369;118255.52;88.13784717;;0.529403867;672.2225087;1;;66.66666667;943;;235081.02
2017;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;040308;8.6432;1497840.7;90.064787;;0.67747246;1325.134251;;1;62.28070175;3685;;2536164.81
2017;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;040309;8.321;1111376.15;93.57922904;;0.720897625;1551.59519;;1;61.80555556;3047;;1940004.9
2017;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;040409;8.4402;1002983.53;79.17366674;;0.559402494;1075.819613;;1;45.08816121;8177;;2482923.29
2017;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;040504;5.1712;418041.67;85.83841711;;0.49999908;897.6054879;1;;52.27272727;1458;;788869.53
2017;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;040516;7.6519;110612.19;82.07723574;;0.617236456;1377.365157;;1;50;772;;255240.66
2017;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;040603;7.1918;702837.32;93.38973811;;0.625506516;1400.58733;;1;39.56043956;3212;;2138843.79
2017;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;040606;8.4502;415721.88;74.71260203;;0.637327528;1389.97669;;1;68.98734177;3263;;822896.21
2017;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;050806;8.4366;10947.91;57.73810905;;0.421969704;785.0538569;;1;43.82022472;1453;;787142.43
2017;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;051005;7.2955;286390.86;73.46383426;;0.490939926;763.0922342;;1;63.55932203;3977;;1100206.98
2017;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;060508;7.3694;419177.72;72.34390284;;0.48719474;762.0065296;1;;62.95454546;6726;;553733.15
2017;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;061309;6.8099;195769.72;76.64306255;;0.537756402;844.8712688;1;;85.71428571;425;;233325.34
2017;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;080807;3.0449;991715.61;73.17910204;;0.298425753;369.908096;;1;67.69230769;1643;;3691336.59
2017;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;090106;5.7978;13812.16;64.83272178;;0.417216439;764.2150584;;1;48.57142857;1875;;316395.86
2017;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;090304;5.558;97413.79;63.91831619;;0.356485108;474.5044541;;1;57.98045603;2956;;472229.76
2017;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;090509;6.4664;3804.53;57.38020902;;0.413275314;748.6867408;;1;62.10191083;3445;;368847.88
2017;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.4689;27573.84;79.13674457;;0.292186191;339.2840424;1;;42.67857143;13135;;62605.59
2017;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;7.753;608416.87;67.14414534;;0.478949798;883.7090377;;1;49.23076923;5853;;1808199.67
2017;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;10.7964;6123097.06;80.28850133;;0.625443319;1197.845512;;1;50;2071;;6153080.13
2017;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;9.1029;2846451.54;86.34470954;;0.609710008;935.7827055;;1;71.56076496;20460;;4109359.74
2017;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;9.5509;572792.15;75.95081099;;0.627766137;1217.447343;1;;67.57624398;7147;1;746015.54
2017;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.6543;1468333.59;75.94440158;;0.564877109;920.7990758;1;;72.2972973;24814;;1817579.88
2017;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;5.4407;58018.07;70.6590919;;0.4688982;967.7028962;1;;50;1017;;87236.95
2017;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;6.8513;37723.78;71.97003943;;0.495316942;881.8692089;;1;57.39130435;1814;;737730.27
2017;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;6.7058;58477.4;65.3707518;;0.431059123;708.4381016;1;;54.95495496;1410;;81248.03
2017;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.5217;220777.34;78.68423431;;0.508804463;689.152514;1;;76.37540453;3514;;451060.51
2017;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;9.7045;3310323.56;75.86239946;1;0.558704172;840.7196582;;;71.16724739;14021;;4418781.21
2017;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.6569;2249812.22;80.98159239;;0.612287722;1051.835969;;1;64.28571429;1947;;3254612.35
2017;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.4702;1140859.98;79.91905953;;0.529576099;940.253287;1;;48.88888889;835;;1495900.85
2017;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;10.5473;4534985.96;77.1069066;;0.675414473;1376.389719;1;1;69.00369004;5341;;6667928.88
2018;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;9.675496551;6798769.68;76.15952555;1;0.570346057;890.2807855;;;70.90991448;14117.78506;;8174905.4
2019;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.04967162;5333025.18;75.51508523;1;0.621171122;1128.403546;;;70.90101252;8996.897216;;6383411.94
2020;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.04967162;2001583.98;75.51508523;1;0.621171122;1128.403546;;;70.90101252;8996.897216;;2813459.82
2017;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.4495;199304.34;79.77456893;;0.662879143;1277.25578;1;;74.40768335;333045;;346494.14
2017;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.5231;106091.83;79.70375163;;0.691154232;1468.892071;1;;71.25506073;89195;;204530.2
2017;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;8.7898;139604.64;77.99290926;;0.645634317;1304.010578;1;;71.17272083;110071;;232943.85
2017;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.3769;507524.53;81.48789303;;0.693240346;1421.425324;1;;74.18778476;398433;;1041501.92
2017;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.4865;36255.05;72.91353705;;0.515820329;917.6946728;1;;57.5218571;76325;;45253.55
2017;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.8365;1998.66;79.30259295;;0.550154311;862.0508719;1;;70.73608618;8512;;1293394.5
2018;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;5.464998786;1543503.83;86.55436645;;0.515799584;788.8130047;1;;74.12962438;1386.505244;;2498119.11
2018;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.00680169;21342440.01;83.24146859;;0.668856096;1162.609637;1;;78.57143753;14151.01285;;30317233.58
2018;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.424288595;22940510.74;79.11303291;;0.611876579;1072.33885;1;;78.09502877;33576.1829;;34908559.7
2018;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.515373844;94570.75;80.16395533;;0.306956034;364.1674356;1;;45.93867179;13225.66912;;155503.61
2018;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;5.338822669;126671.03;70.71879825;;0.479928839;1060.103007;1;;48.83175693;1024.020213;;162968.87
2018;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.338044267;583023.27;80.21120579;;0.676733075;1355.218638;1;;74.49450604;335343.9643;;776585.45
2018;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.513198661;189903.45;80.16989152;;0.710539634;1580.381528;1;;71.29257934;89810.70095;;318958.74
2018;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;8.743209398;274882.54;78.28578371;;0.662217965;1398.017119;1;;71.52285554;110830.8051;;398564.84
2018;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.351753401;848350.47;82.09150599;;0.710978216;1517.178057;1;;74.19436119;401183.3288;;1507573.44
2018;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.48384531;36604.65;72.94187728;;0.535916109;1018.259236;1;;58.26358072;76851.86109;;45013.73
2018;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.882154174;972.55;80.10694563;;0.565097179;919.5943037;1;;69.98502892;8570.757178;;1718986.05
2019;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;6.0377516;1193262.79;81.83746866;;0.468528051;617.4715908;1;;70.74305754;1751.873662;;2910413.22
2019;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.46630972;16039082.8;80.68275011;;0.668901327;1190.454985;1;;77.55600252;14385.0364;;34146140.07
2019;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.994742794;17517897.04;78.21704201;;0.600506075;996.0141209;1;;77.40211894;33335.45824;;40753510.27
2019;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.774794269;57268;76.17431233;;0.309654999;378.479493;1;;44.88133327;19256.76445;;79101.69
2019;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;6.295892968;100307.7;71.86156976;;0.449673128;754.6882523;1;;50.21897534;1458.222698;;126848.51
2019;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.217867853;576117.18;78.84967383;;0.649869351;1246.479589;1;;74.11456676;356854.2355;;793207.76
2019;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.826485375;542524.18;78.41626134;;0.690923677;1476.835195;1;;70.97436337;95908.53319;;687614.92
2019;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.278997434;339248.06;77.51872248;;0.646310655;1279.230283;1;;70.89234784;140977.6146;;477415.24
2019;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.75525138;867665.93;79.88015656;;0.689811995;1409.843227;1;;73.89553442;452660.364;;1589976.4
2019;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.757161652;36783.37;72.46713251;;0.529480047;952.9848233;1;;60.5098258;86435.21199;;44799.2
2019;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;8.228710767;1192;74.84097562;;0.548737215;889.3745802;1;;72.74741823;8740.119914;;1666974.04
2020;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;040119;6.0377516;611524.34;81.83746866;;0.468528051;617.4715908;1;;70.74305754;1751.873662;;1791973.11
2020;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;040124;10.46630972;9638291.21;80.68275011;;0.668901327;1190.454985;1;;77.55600252;14385.0364;;24043025.27
2020;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;040128;8.994742794;6113963.9;78.21704201;;0.600506075;996.0141209;1;;77.40211894;33335.45824;;17197173.09
2020;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;3.774794269;18610.38;76.17431233;;0.309654999;378.479493;1;;44.88133327;19256.76445;;33036.01
2020;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;6.295892968;4941.18;71.86156976;;0.449673128;754.6882523;1;;50.21897534;1458.222698;;12442.37
2020;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;9.217867853;679473.49;78.84967383;;0.649869351;1246.479589;1;;74.11456676;356854.2355;;807654.3
2020;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.826485375;596854.18;78.41626134;;0.690923677;1476.835195;1;;70.97436337;95908.53319;;673206.48
2020;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.278997434;219039.04;77.51872248;;0.646310655;1279.230283;1;;70.89234784;140977.6146;;285483.13
2020;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.75525138;1177557.46;79.88015656;;0.689811995;1409.843227;1;;73.89553442;452660.364;;1707647.14
2020;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.757161652;33105.68;72.46713251;;0.529480047;952.9848233;1;;60.5098258;86435.21199;;37294.16
2020;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;8.228710767;2.09;74.84097562;;0.548737215;889.3745802;1;;72.74741823;8740.119914;;1070965.71
2017;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.2448;736.69;67.66640335;;0.447844504;753.4661653;1;;60;3808;;736.69
2017;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.0609;944100.43;80.96362725;;0.498466554;670.2807586;1;;71.65354331;2376;;1346254.78
2018;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;8.194564035;231584.32;89.81298504;;0.541561419;698.5621182;1;;66.25411208;949.5094007;;366209.94
2018;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.250005379;586.37;67.51763992;;0.455910726;793.3477617;1;;60.2931397;3834.286106;;586.37
2018;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.07832471;1708750.2;81.89149245;;0.509413869;698.2773658;1;;72.22177646;2392.401205;;2248568.53
2019;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;8.594478109;178739.62;84.11518136;;0.550613449;777.7519972;1;;66.07904666;628.7494647;;434927.43
2019;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.659011759;442;70.54010035;;0.449392366;683.1385351;1;;60.43760347;3598.295503;;442
2019;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.472370592;2041845.42;77.37583053;;0.51831009;775.6381945;1;;70.55438684;2123.021413;;2661744.07
2020;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;040207;8.594478109;159317.16;84.11518136;;0.550613449;777.7519972;1;;66.07904666;628.7494647;;440772.16
2020;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.659011759;2.36;70.54010035;;0.449392366;683.1385351;1;;60.43760347;3598.295503;;2.36
2020;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.472370592;1082047.15;77.37583053;;0.51831009;775.6381945;1;;70.55438684;2123.021413;;1475212.25
