AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;METODOS DE EXPLOTACION;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2004;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;90509;6.99;9160.77;68.33;0.22;131.26;1.00;36.89;6357.50;9160.77
2004;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.06;44758.75;69.04;0.18;123.88;1.00;15.44;1488.50;44758.75
2004;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;2.98;;69.07;0.15;141.66;1.00;15.26;25527.00;0.00
2004;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;6.41;;69.43;0.23;165.58;1.00;33.05;9632.50;0.00
2004;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;7.56;3091.38;71.48;0.32;305.66;1.00;37.98;952.50;3091.38
2004;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.00;256174.45;74.82;0.46;484.20;1.00;67.72;13436.50;256174.45
2004;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;8.92;212138.17;73.15;0.40;357.65;1.00;74.53;13475.50;212138.17
2004;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;10.03;64416.33;74.45;0.39;348.17;2.00;52.65;2733.00;64416.33
2004;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.58;81692.15;74.12;0.38;345.22;1.00;59.58;18894.50;81692.15
2004;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.41;3149.97;68.55;0.29;237.12;2.00;65.46;2074.00;3149.97
2004;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;7.21;4091.00;70.78;0.31;232.51;1.00;69.62;2118.00;4091.00
2004;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.70;5185.72;72.04;0.33;285.26;1.00;51.24;4086.00;5185.72
2004;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;6.70;12649.95;70.71;0.31;240.31;1.00;62.49;1893.50;12649.95
2004;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.05;52530.46;69.89;0.33;270.82;1.00;63.47;4659.50;52530.46
2004;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.23;269090.72;72.68;0.43;413.92;1.00;74.87;24569.50;269090.72
2004;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.34;24612.21;69.99;0.33;288.71;1.00;44.59;1942.00;24612.21
2004;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.56;16613.70;69.98;0.31;255.91;1.00;52.98;1296.00;16613.70
2004;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;9.81;91699.62;69.88;0.39;378.62;2.00;59.64;6194.00;91699.62
2004;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.04;18141.05;70.22;0.30;251.89;1.00;50.04;1619.00;18141.05
2004;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;9.89;86205.32;72.07;0.41;374.01;2.00;71.68;6365.00;86205.32
2004;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.54;160110.62;71.61;0.19;198.72;1.00;16.12;26943.50;160110.62
2004;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.66;59511.30;74.16;0.40;365.13;1.00;64.34;16910.50;59511.30
2004;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.41;578541.91;69.20;0.26;224.93;2.00;24.53;14149.00;578541.91
2004;09-301184;PATAZ;  MUNICIPALIDAD DISTRITAL DE PATAZ;PATAZ;LA LIBERTAD;130809;7.09;400818.35;69.94;0.26;225.36;1.00;23.81;7085.00;400818.35
2004;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.16;235526.58;69.42;0.25;219.14;1.00;38.12;48979.00;235526.58
2004;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.18;74046.07;71.55;0.27;246.89;1.00;26.65;5925.00;74046.07
2004;02-301206;LUCMA;  MUNICIPALIDAD DISTRITAL DE LUCMA;GRAN CHIMU;LA LIBERTAD;131102;4.87;25748.12;72.26;0.21;204.07;1.00;16.95;5052.00;25748.12
2004;03-301211;GUADALUPITO;  MUNICIPALIDAD DISTRITAL DE GUADALUPITO;VIRU;LA LIBERTAD;131203;5.60;15367.40;73.70;0.30;264.35;1.00;43.78;4818.00;15367.40
2004;04-301235;MANUEL ANTONIO MESONES MURO;  MUNICIPALIDAD DISTRITAL DE MANUEL ANTONIO MESONES MURO;FERREÑAFE;LAMBAYEQUE;140204;6.27;;69.52;0.31;286.61;1.00;56.09;4848.50;0.00
2004;06-301255;CARABAYLLO;  MUNICIPALIDAD DISTRITAL DE CARABAYLLO;LIMA;LIMA;150106;11.21;53842.57;74.79;0.48;497.39;1.00;73.21;182295.50;53842.57
2004;18-301267;LURIGANCHO;  MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);LIMA;LIMA;150118;10.40;65314.04;74.40;0.48;518.94;1.00;76.09;148455.00;65314.04
2004;19-301268;LURIN;  MUNICIPALIDAD DISTRITAL DE LURIN;LIMA;LIMA;150119;9.73;86673.29;74.56;0.46;491.28;1.00;70.74;56831.00;86673.29
2004;23-301272;PACHACAMAC;  MUNICIPALIDAD DISTRITAL DE PACHACAMAC;LIMA;LIMA;150123;9.55;84576.24;74.86;0.44;450.92;1.00;66.46;51312.50;84576.24
2004;43-301292;VILLA MARIA DEL TRIUNFO;  MUNICIPALIDAD DISTRITAL DE VILLA MARIA DEL TRIUNFO;LIMA;LIMA;150143;9.82;126597.06;74.62;0.47;508.91;1.00;74.11;357065.00;126597.06
2004;02-301312;ASIA;  MUNICIPALIDAD DISTRITAL DE ASIA;CAÑETE;LIMA;150502;8.13;6463.70;74.24;0.41;446.01;1.00;57.74;5272.00;6463.70
2004;05-301315;CHILCA;  MUNICIPALIDAD DISTRITAL DE CHILCA;CAÑETE;LIMA;150505;7.55;29867.25;74.43;0.41;453.65;1.00;57.42;15265.50;29867.25
2004;06-301316;COAYLLO;  MUNICIPALIDAD DISTRITAL DE COAYLLO;CAÑETE;LIMA;150506;9.51;2763.34;72.42;0.43;410.49;1.00;88.85;1050.50;2763.34
2004;01-301327;HUARAL;  MUNICIPALIDAD PROVINCIAL DE HUARAL;HUARAL;LIMA;150601;7.88;208117.37;74.74;0.42;460.53;1.00;70.04;86607.50;208117.37
2004;10-301336;SANTA CRUZ DE ANDAMARCA;  MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE ANDAMARCA;HUARAL;LIMA;150610;7.84;14709.70;74.20;0.39;394.93;1.00;69.60;1143.50;14709.70
2004;05-301343;CHICLA;  MUNICIPALIDAD DISTRITAL DE CHICLA;HUAROCHIRI;LIMA;150705;5.90;33404.20;71.40;0.39;491.32;1.00;64.76;6649.50;33404.20
2004;16-301354;SAN ANTONIO;  MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;HUAROCHIRI;LIMA;150716;7.67;24392.56;71.60;0.36;335.71;1.00;71.88;4344.00;24392.56
2004;22-301360;SAN MATEO;  MUNICIPALIDAD DISTRITAL DE SAN MATEO;HUAROCHIRI;LIMA;150722;9.31;20435.24;71.48;0.42;434.98;1.00;70.48;5129.50;20435.24
2004;01-301371;HUACHO;  MUNICIPALIDAD PROVINCIAL DE HUAURA;HUAURA;LIMA;150801;6.17;67705.60;74.15;0.44;561.97;1.00;83.51;55480.00;67705.60
2004;01-301383;OYON;  MUNICIPALIDAD PROVINCIAL DE OYON;OYON;LIMA;150901;5.52;23278.46;68.82;0.34;411.12;2.00;56.82;11763.50;23278.46
2004;18-301406;LARAOS;  MUNICIPALIDAD DISTRITAL DE LARAOS;YAUYOS;LIMA;151018;5.91;24469.43;67.85;0.35;383.53;1.00;73.34;1079.50;24469.43
2004;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;6.66;1000377.71;73.87;0.35;299.25;1.00;66.16;4629.50;1000377.71
2004;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.34;2370953.39;74.45;0.45;483.89;1.00;71.60;7316.50;2370953.39
2004;08-301494;PUQUINA;  MUNICIPALIDAD DISTRITAL DE PUQUINA;GENERAL SANCHEZ CERRO;MOQUEGUA;180208;7.02;729743.36;72.20;0.35;311.78;1.00;64.43;3357.50;729743.36
2004;03-301500;PACOCHA;  MUNICIPALIDAD DISTRITAL DE PACOCHA;ILO;MOQUEGUA;180303;13.08;438968.82;73.34;0.57;676.56;2.00;94.99;5549.50;438968.82
2004;04-301504;HUAYLLAY;  MUNICIPALIDAD DISTRITAL DE HUAYLLAY;PASCO;PASCO;190104;9.42;194807.08;72.04;0.35;256.75;1.00;65.80;9356.50;194807.08
2004;08-301508;SAN FRANCISCO DE ASIS DE YARUSYACAN;  MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;PASCO;190108;8.06;266696.72;71.00;0.29;183.40;1.00;70.89;14983.00;266696.72
2004;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;9.68;281580.23;71.02;0.37;286.81;1.00;74.40;15558.00;281580.23
2004;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;9.58;65418.78;70.82;0.37;293.39;1.00;70.19;5301.50;65418.78
2004;13-301513;YANACANCHA;  MUNICIPALIDAD DISTRITAL DE YANACANCHA;PASCO;PASCO;190113;10.76;269666.91;71.10;0.39;292.17;1.00;81.92;27162.00;269666.91
2004;01-301566;PAITA;  MUNICIPALIDAD PROVINCIAL DE PAITA;PAITA;PIURA;200501;8.57;273.71;72.13;0.37;343.41;1.00;60.46;65860.50;2837644.94
2004;02-301567;AMOTAPE;  MUNICIPALIDAD DISTRITAL DE AMOTAPE;PAITA;PIURA;200502;6.20;6.42;71.01;0.32;274.39;1.00;57.71;2451.00;147161.70
2004;01-301587;SECHURA;  MUNICIPALIDAD PROVINCIAL DE SECHURA;SECHURA;PIURA;200801;7.00;0.16;69.73;0.32;295.32;1.00;46.57;28805.50;1994105.45
2004;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.51;37256.96;64.24;0.24;162.74;1.00;43.79;2422.00;37256.96
2004;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;5.95;115126.41;65.74;0.26;202.75;1.00;51.82;8226.50;115126.41
2004;02-301664;ANTAUTA;  MUNICIPALIDAD DISTRITAL DE ANTAUTA;MELGAR;PUNO;210802;6.27;1537548.65;65.09;0.26;200.14;1.00;48.91;5775.00;1537548.65
2004;04-301684;CARACOTO;  MUNICIPALIDAD DISTRITAL DE CARACOTO;SAN ROMAN;PUNO;211104;4.27;248095.43;67.98;0.22;167.48;1.00;45.93;7105.50;248095.43
2004;06-301690;QUIACA;  MUNICIPALIDAD DISTRITAL DE QUIACA;SANDIA;PUNO;211206;5.55;51298.81;65.35;0.21;154.23;1.00;36.02;2251.00;51298.81
2004;01-301701;MOYOBAMBA;  MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA;MOYOBAMBA;SAN MARTIN;220101;7.66;3697.33;72.83;0.30;231.07;1.00;48.22;60747.50;3697.33
2004;04-301753;NUEVA CAJAMARCA;  MUNICIPALIDAD DISTRITAL DE NUEVA CAJAMARCA;RIOJA;SAN MARTIN;220804;6.21;8003.49;73.21;0.27;201.25;1.00;43.03;33957.00;8003.49
2004;02-301760;ALBERTO LEVEAU;  MUNICIPALIDAD DISTRITAL DE ALBERTO LEVEAU;SAN MARTIN;SAN MARTIN;220902;6.30;215.04;71.45;0.26;194.76;1.00;42.84;1079.50;215.04
2004;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;6.79;191604.82;73.16;0.32;284.07;1.00;59.26;1510.50;191604.82
2004;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;10.74;4007128.78;72.75;0.52;695.49;1.00;74.76;6125.50;4007128.78
2004;05-301808;SAN JACINTO;  MUNICIPALIDAD DISTRITAL DE SAN JACINTO;TUMBES;TUMBES;240105;7.47;;72.21;0.39;369.52;1.00;82.12;8009.00;289055.04
2005;01-300078;BAGUA GRANDE;  MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA - BAGUA GRANDE;UTCUBAMBA;AMAZONAS;10701;6.52;1737.32;71.56;0.28;238.83;1.00;38.52;52869.00;3140.86
2005;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;4.87;2908810.96;68.73;0.26;218.50;1.00;48.63;4224.00;2909505.61
2005;01-300097;AIJA;  MUNICIPALIDAD PROVINCIAL DE AIJA;AIJA;ANCASH;20201;8.32;45157.99;68.41;0.31;248.72;1.00;51.91;2251.00;45490.93
2005;08-300117;HUALLANCA;  MUNICIPALIDAD DISTRITAL DE HUALLANCA;BOLOGNESI;ANCASH;20508;7.50;493366.84;70.31;0.29;250.77;1.00;36.00;8279.00;520344.98
2005;07-300131;PARIAHUANCA;  MUNICIPALIDAD DISTRITAL DE PARIAHUANCA;CARHUAZ;ANCASH;20607;4.93;31011.84;67.50;0.26;240.84;1.00;36.86;1520.00;31245.18
2005;07-300156;HUACHIS;  MUNICIPALIDAD DISTRITAL DE HUACHIS;HUARI;ANCASH;21007;4.01;132362.30;67.19;0.22;183.27;1.00;41.96;4118.00;137240.69
2005;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.06;381113.40;69.30;0.27;218.68;1.00;33.91;13079.50;450497.28
2005;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.52;9395.29;62.66;0.18;159.51;1.00;14.46;1623.50;12982.77
2005;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.38;28883.98;66.93;0.18;141.19;1.00;22.32;6447.50;39770.58
2005;19-300349;SAN JUAN DE TARUCANI;  MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TARUCANI;AREQUIPA;AREQUIPA;40119;5.04;187157.58;70.22;0.29;297.65;1.00;44.83;2180.00;253534.95
2005;24-300354;UCHUMAYO;  MUNICIPALIDAD DISTRITAL DE UCHUMAYO;AREQUIPA;AREQUIPA;40124;10.22;1489722.04;72.01;0.44;430.41;1.00;78.88;9654.00;1525378.70
2005;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.31;1168672.98;71.41;0.42;376.06;1.00;93.98;1027.00;1175244.54
2005;28-300358;YURA;  MUNICIPALIDAD DISTRITAL DE YURA;AREQUIPA;AREQUIPA;40128;7.83;665208.99;71.96;0.38;333.26;1.00;83.37;12984.00;715943.87
2005;07-300366;QUILCA;  MUNICIPALIDAD DISTRITAL DE QUILCA;CAMANA;AREQUIPA;40207;7.66;50952.21;71.22;0.39;381.31;1.00;72.75;1043.00;58455.43
2005;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;9.87;198244.26;72.24;0.39;394.31;2.00;47.41;4063.00;242963.60
2005;08-300375;CHAPARRA;  MUNICIPALIDAD DISTRITAL DE CHAPARRA;CARAVELI;AREQUIPA;40308;9.01;202474.59;71.38;0.37;358.16;1.00;53.10;2876.50;247315.58
2005;09-300376;HUANUHUANU;  MUNICIPALIDAD DISTRITAL DE HUANUHUANU;CARAVELI;AREQUIPA;40309;7.81;228058.09;69.29;0.34;298.97;1.00;62.08;2294.00;279596.74
2005;09-300389;ORCOPAMPA;  MUNICIPALIDAD DISTRITAL DE ORCOPAMPA;CASTILLA;AREQUIPA;40409;8.91;1186592.67;69.68;0.36;351.61;1.00;46.38;7676.00;2265606.19
2005;04-300398;CALLALLI;  MUNICIPALIDAD DISTRITAL DE CALLALLI;CAYLLOMA;AREQUIPA;40504;5.88;141973.27;67.79;0.32;308.24;1.00;64.79;2882.50;159073.52
2005;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;6.56;287378.62;67.48;0.27;298.71;2.00;24.22;4668.00;322133.67
2005;16-300410;TAPAY;  MUNICIPALIDAD DISTRITAL DE TAPAY;CAYLLOMA;AREQUIPA;40516;3.79;47183.97;67.68;0.29;285.01;1.00;99.95;754.50;52904.47
2005;03-300417;CAYARANI;  MUNICIPALIDAD DISTRITAL DE CAYARANI;CONDESUYOS;AREQUIPA;40603;7.08;1040912.59;65.70;0.28;287.36;1.00;32.23;4246.00;1218632.34
2005;06-300420;RIO GRANDE;  MUNICIPALIDAD DISTRITAL DE RIO GRANDE;CONDESUYOS;AREQUIPA;40606;8.50;441006.00;71.52;0.40;368.26;1.00;81.11;4683.50;495124.70
2005;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.45;423281.90;68.50;0.34;310.82;1.00;60.90;4327.00;502402.52
2005;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.37;8606.96;67.53;0.22;154.94;1.00;37.19;2700.50;9570.97
2005;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;4.97;33628.35;63.91;0.21;163.77;1.00;36.42;3144.50;35010.35
2005;06-300513;OYOLO;  MUNICIPALIDAD DISTRITAL DE OYOLO;PAUCAR DEL SARA SARA;AYACUCHO;50806;5.22;1606.67;71.24;0.16;145.24;1.00;5.61;1148.00;1967.94
2005;05-300533;CANARIA;  MUNICIPALIDAD DISTRITAL DE CANARIA;VICTOR FAJARDO;AYACUCHO;51005;7.04;61285.37;69.51;0.25;185.50;1.00;30.67;3850.50;131452.64
2005;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.17;48635294.05;71.81;0.36;303.59;1.00;60.32;170914.50;48635294.05
2005;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.44;19058872.96;68.40;0.18;160.73;2.00;21.33;25085.50;19058872.96
2005;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.50;1844773.75;70.74;0.17;170.86;1.00;12.96;24100.00;1844773.75
2005;08-300604;YONAN;  MUNICIPALIDAD DISTRITAL DE YONAN;CONTUMAZA;CAJAMARCA;60508;7.38;920889.45;71.47;0.34;315.13;1.00;53.51;7823.50;920889.45
2005;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.37;1630351.27;69.27;0.20;162.91;1.00;25.60;17858.50;1630351.27
2005;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;3.95;488338.28;71.31;0.21;175.48;1.00;31.72;4913.00;488338.28
2005;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.20;350479.77;69.95;0.21;170.48;1.00;31.51;3729.50;350479.77
2005;09-300674;SEXI;  MUNICIPALIDAD DISTRITAL DE SEXI;SANTA CRUZ;CAJAMARCA;61309;6.35;50211.92;69.54;0.26;170.30;1.00;66.11;524.50;50211.92
2005;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.58;36796.26;64.93;0.17;131.93;1.00;27.74;4439.00;638215.04
2005;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;4.81;61768.62;67.71;0.21;169.01;1.00;26.49;7932.00;1055931.77
2005;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;7.40;3949037.55;68.42;0.31;238.57;1.00;63.68;31544.50;6995134.38
2005;07-300746;SUYCKUTAMBO;  MUNICIPALIDAD DISTRITAL DE SUYCKUTAMBO;ESPINAR;CUSCO;80807;3.63;304598.42;66.18;0.19;153.26;1.00;35.74;3107.00;748627.21
2005;06-300797;HUACHOCOLPA;  MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA;HUANCAVELICA;HUANCAVELICA;90106;6.49;12840.46;64.97;0.22;172.68;1.00;25.12;3082.50;20322.64
2005;04-300820;CCOCHACCASA;  MUNICIPALIDAD DISTRITAL DE CCOCHACCASA;ANGARAES;HUANCAVELICA;90304;4.61;21810.65;66.53;0.19;137.79;1.00;32.71;3953.50;148109.14
2005;09-300850;SAN PEDRO DE CORIS;  MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CORIS;CHURCAMPA;HUANCAVELICA;90509;6.99;22223.06;68.33;0.22;131.26;1.00;36.89;6357.50;36424.00
2005;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.06;185245.94;69.04;0.18;123.88;1.00;15.44;1488.50;523503.49
2005;03-300887;CHINCHAO;  MUNICIPALIDAD DISTRITAL DE CHINCHAO;HUANUCO;HUANUCO;100103;2.98;0.00;69.07;0.15;141.66;1.00;15.26;25527.00;19758.85
2005;07-300952;SAN MIGUEL DE CAURI;  MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CAURI;LAURICOCHA;HUANUCO;101007;6.41;0.13;69.43;0.23;165.58;1.00;33.05;9632.50;309876.72
2005;03-300976;CHAVIN;  MUNICIPALIDAD DISTRITAL DE CHAVIN;CHINCHA;ICA;110203;7.56;8682.34;71.48;0.32;305.66;1.00;37.98;952.50;14884.69
2005;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.00;930267.75;74.82;0.46;484.20;1.00;67.72;13436.50;2238213.43
2005;05-300989;VISTA ALEGRE;  MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE;NASCA;ICA;110305;8.92;490290.88;73.15;0.40;357.65;1.00;74.53;13475.50;797261.66
2005;05-300999;PARACAS;  MUNICIPALIDAD DISTRITAL DE PARACAS;PISCO;ICA;110505;10.03;143320.95;74.45;0.39;348.17;2.00;52.65;2733.00;188929.10
2005;07-301001;SAN CLEMENTE;  MUNICIPALIDAD DISTRITAL DE SAN CLEMENTE;PISCO;ICA;110507;8.58;172261.57;74.12;0.38;345.22;1.00;59.58;18894.50;256426.08
2005;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.41;12060.29;68.55;0.29;237.12;2.00;65.46;2074.00;15461.39
2005;12-301010;COLCA;  MUNICIPALIDAD DISTRITAL DE COLCA;HUANCAYO;JUNIN;120112;7.21;7449.96;70.78;0.31;232.51;1.00;69.62;2118.00;10059.22
2005;06-301051;VITOC;  MUNICIPALIDAD DISTRITAL DE VITOC;CHANCHAMAYO;JUNIN;120306;7.70;12230.49;72.04;0.33;285.26;1.00;51.24;4086.00;16363.65
2005;06-301057;CURICACA;  MUNICIPALIDAD DISTRITAL DE CURICACA;JAUJA;JUNIN;120406;6.70;16145.69;70.71;0.31;240.31;1.00;62.49;1893.50;39394.70
2005;05-301102;LA UNION;  MUNICIPALIDAD DISTRITAL DE LA UNION;TARMA;JUNIN;120705;7.05;150356.13;69.89;0.33;270.82;1.00;63.47;4659.50;197687.50
2005;01-301108;LA OROYA;  MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA;YAULI;JUNIN;120801;10.23;592739.87;72.68;0.43;413.92;1.00;74.87;24569.50;797974.33
2005;03-301110;HUAY-HUAY;  MUNICIPALIDAD DISTRITAL DE HUAY - HUAY;YAULI;JUNIN;120803;9.34;47643.73;69.99;0.33;288.71;1.00;44.59;1942.00;215228.80
2005;04-301111;MARCAPOMACOCHA;  MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA;YAULI;JUNIN;120804;7.56;29420.66;69.98;0.31;255.91;1.00;52.98;1296.00;39675.18
2005;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;9.81;289972.30;69.88;0.39;378.62;2.00;59.64;6194.00;377227.62
2005;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.04;32899.61;70.22;0.30;251.89;1.00;50.04;1619.00;44264.59
2005;10-301117;YAULI;  MUNICIPALIDAD DISTRITAL DE YAULI;YAULI;JUNIN;120810;9.89;339454.33;72.07;0.41;374.01;2.00;71.68;6365.00;579060.31
2005;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.54;210345.68;71.61;0.19;198.72;1.00;16.12;26943.50;330565.64
2005;01-301171;SAN PEDRO DE LLOC;  MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC;PACASMAYO;LA LIBERTAD;130701;9.66;106185.11;74.16;0.40;365.13;1.00;64.34;16910.50;148491.52
2005;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.41;1741194.36;69.20;0.26;224.93;2.00;24.53;14149.00;3098290.41
